ds,y,year,month,day_of_week,lag_1,lag_7,rsi,macd,macd_diff
1980-12-12 05:00:00,0.098943218588829,1980,12,4,0.0,0.0,0.0,0.0,0.0
1980-12-15 05:00:00,0.0937812849879264,1980,12,0,0.098943218588829,0.0,0.0,0.0,0.0
1980-12-16 05:00:00,0.0868979170918464,1980,12,1,0.0937812849879264,0.0,0.0,0.0,0.0
1980-12-17 05:00:00,0.0890487432479858,1980,12,2,0.0868979170918464,0.0,0.0,0.0,0.0
1980-12-18 05:00:00,0.0916305035352706,1980,12,3,0.0890487432479858,0.0,0.0,0.0,0.0
1980-12-19 05:00:00,0.0972225442528724,1980,12,4,0.0916305035352706,0.0,0.0,0.0,0.0
1980-12-22 05:00:00,0.1019543558359146,1980,12,0,0.0972225442528724,0.0,0.0,0.0,0.0
1980-12-23 05:00:00,0.1062567308545112,1980,12,1,0.1019543558359146,0.098943218588829,0.0,0.0,0.0
1980-12-24 05:00:00,0.1118488162755966,1980,12,2,0.1062567308545112,0.0937812849879264,0.0,0.0,0.0
1980-12-26 05:00:00,0.122173435986042,1980,12,4,0.1118488162755966,0.0868979170918464,0.0,0.0,0.0
1980-12-29 05:00:00,0.1238940954208374,1980,12,0,0.122173435986042,0.0890487432479858,0.0,0.0,0.0
1980-12-30 05:00:00,0.120883010327816,1980,12,1,0.1238940954208374,0.0916305035352706,0.0,0.0,0.0
1980-12-31 05:00:00,0.1174416318535804,1980,12,2,0.120883010327816,0.0972225442528724,0.0,0.0,0.0
1981-01-02 05:00:00,0.1187321841716766,1981,1,4,0.1174416318535804,0.1019543558359146,69.70868839842205,0.0,0.0
1981-01-05 05:00:00,0.116151176393032,1981,1,0,0.1187321841716766,0.1062567308545112,64.73536597278863,0.0,0.0
1981-01-06 05:00:00,0.1109884679317474,1981,1,1,0.116151176393032,0.1118488162755966,56.11180024161974,0.0,0.0
1981-01-07 05:00:00,0.1062567308545112,1981,1,2,0.1109884679317474,0.122173435986042,49.59133270523112,0.0,0.0
1981-01-08 05:00:00,0.1041059121489524,1981,1,3,0.1062567308545112,0.1238940954208374,46.922196408511056,0.0,0.0
1981-01-09 05:00:00,0.1096979677677154,1981,1,4,0.1041059121489524,0.120883010327816,53.873521954976916,0.0,0.0
1981-01-12 05:00:00,0.108837679028511,1981,1,0,0.1096979677677154,0.1174416318535804,52.72941899217174,0.0,0.0
1981-01-13 05:00:00,0.1049662753939628,1981,1,1,0.108837679028511,0.1187321841716766,47.808936163492056,0.0,0.0
1981-01-14 05:00:00,0.1053963750600814,1981,1,2,0.1049662753939628,0.116151176393032,48.38519075201509,0.0,0.0
1981-01-15 05:00:00,0.1075471863150596,1981,1,3,0.1053963750600814,0.1109884679317474,51.28203574991751,0.0,0.0
1981-01-16 05:00:00,0.1066868975758552,1981,1,4,0.1075471863150596,0.1062567308545112,50.07152576051335,0.0,0.0
1981-01-19 05:00:00,0.1131392940878868,1981,1,0,0.1066868975758552,0.1041059121489524,58.06663385342419,0.0,0.0
1981-01-20 05:00:00,0.1096979677677154,1981,1,1,0.1131392940878868,0.1096979677677154,53.17583445111459,0.0015701575398154588,0.0
1981-01-21 05:00:00,0.1118488162755966,1981,1,2,0.1096979677677154,0.108837679028511,55.68797233571034,0.0016820285143256813,0.0
1981-01-22 05:00:00,0.1131392940878868,1981,1,3,0.1118488162755966,0.1049662753939628,57.172609879022595,0.0018534523965967054,0.0
1981-01-23 05:00:00,0.1127091348171234,1981,1,4,0.1131392940878868,0.1053963750600814,56.493158938637215,0.001932322192769842,0.0
1981-01-26 05:00:00,0.1109884679317474,1981,1,0,0.1127091348171234,0.1075471863150596,53.7418769003564,0.0018348328263482205,0.0
1981-01-27 05:00:00,0.110128179192543,1981,1,1,0.1109884679317474,0.1066868975758552,52.36864861344814,0.0016689154708807857,0.0
1981-01-28 05:00:00,0.1066868975758552,1981,1,2,0.110128179192543,0.1131392940878868,47.175754949885004,0.0012453860694439656,0.0
1981-01-29 05:00:00,0.1028154343366622,1981,1,3,0.1066868975758552,0.1096979677677154,42.11604883901086,0.0005905339316368274,0.0
1981-01-30 05:00:00,0.0972225442528724,1981,1,4,0.1028154343366622,0.1118488162755966,36.09348896993402,-0.0003754130654276405,-0.0014332208111341531
1981-02-02 05:00:00,0.0916305035352706,1981,2,0,0.0972225442528724,0.1131392940878868,31.27751173759478,-0.0015740196523902211,-0.002105461918477387
1981-02-03 05:00:00,0.0950717777013778,1981,2,1,0.0916305035352706,0.1127091348171234,36.86077893637255,-0.002220643743997483,-0.002201668808067719
1981-02-04 05:00:00,0.0985130667686462,1981,2,2,0.0950717777013778,0.1109884679317474,41.940602467356356,-0.002427432793377801,-0.0019267662859584298
1981-02-05 05:00:00,0.0985130667686462,1981,2,3,0.0985130667686462,0.110128179192543,41.940602467356356,-0.0025617839540788695,-0.0016488939573275985
1981-02-06 05:00:00,0.098943218588829,1981,2,4,0.0985130667686462,0.1066868975758552,42.609956579779215,-0.002603536610521498,-0.0013525172910161816
1981-02-09 05:00:00,0.0937812849879264,1981,2,0,0.098943218588829,0.1028154343366622,37.08468823055467,-0.003018357051846013,-0.001413870185872557
1981-02-10 05:00:00,0.0937812849879264,1981,2,1,0.0937812849879264,0.0972225442528724,37.08468823055467,-0.0033089615907544445,-0.0013635797798247909
1981-02-11 05:00:00,0.0907701477408409,1981,2,2,0.0937812849879264,0.0916305035352706,34.09376825915717,-0.0037391389262393243,-0.0014350056922477362
1981-02-12 05:00:00,0.089909054338932,1981,2,3,0.0907701477408409,0.0950717777013778,33.267474659135644,-0.004102252392925457,-0.0014384953271470947
1981-02-13 05:00:00,0.087758257985115,1981,2,4,0.089909054338932,0.0985130667686462,31.231440265014953,-0.004511567184019086,-0.0014782480945925787
